iso3,weapon,outcome,lag,rho
MOZ,AIR,part_n_minor,3,-0.3369845625780002
MOZ,AIR,part_n_minor,4,0.11366870646921998
MOZ,AIR,part_n_minor,5,0.2691093949431206
MRT,AIR,part_n_minor,0,-0.4718758885662696
MRT,AIR,part_n_minor,1,0.18183463539356992
MRT,AIR,part_n_minor,2,-0.028831213211421913
MRT,AIR,part_n_minor,3,0.1094085979354789
MRT,AIR,part_n_minor,4,0.1352867586403947
MRT,AIR,part_n_minor,5,-0.20376599389881653
MWI,AIR,part_n_minor,0,0.36783424213982174
MWI,AIR,part_n_minor,1,-0.34271401672804885
MWI,AIR,part_n_minor,2,0.19386302369408914
MWI,AIR,part_n_minor,3,-0.011668920239897062
MWI,AIR,part_n_minor,4,0.03370223714378695
MWI,AIR,part_n_minor,5,0.012123303401292347
MYS,AIR,part_n_minor,0,-0.07160886230349357
MYS,AIR,part_n_minor,1,0.08748865497110428
MYS,AIR,part_n_minor,2,0.022687729752218548
MYS,AIR,part_n_minor,3,-0.156558022147635
MYS,AIR,part_n_minor,4,0.22800240442676462
MYS,AIR,part_n_minor,5,-0.016723455844054266
NAM,AIR,part_n_minor,0,-0.038545866602703656
NAM,AIR,part_n_minor,1,0.16408099440180418
NAM,AIR,part_n_minor,2,-0.37603199441694274
NAM,AIR,part_n_minor,3,0.2436984453192492
NAM,AIR,part_n_minor,4,-0.11935517917713462
NAM,AIR,part_n_minor,5,0.0928705470564868
NER,AIR,part_n_minor,0,0.35495026283533543
NER,AIR,part_n_minor,1,-0.11773399011977267
NER,AIR,part_n_minor,2,0.004490815905708226
NER,AIR,part_n_minor,3,-0.21216077501316505
NER,AIR,part_n_minor,4,0.012755208491190202
NER,AIR,part_n_minor,5,0.2627487048708212
NGA,AIR,part_n_minor,0,-0.013265562931811041
NGA,AIR,part_n_minor,1,0.03664541476715829
NGA,AIR,part_n_minor,2,-0.11141828153408123
NGA,AIR,part_n_minor,3,0.2675372357524206
NGA,AIR,part_n_minor,4,0.0029311896692872305
NGA,AIR,part_n_minor,5,-0.2074992123263379
NIC,AIR,part_n_minor,0,0.3808185661107996
NIC,AIR,part_n_minor,1,-0.1718106338024326
NIC,AIR,part_n_minor,2,-2.852114871267492e-19
NIC,AIR,part_n_minor,3,2.9630064221775246e-19
NIC,AIR,part_n_minor,4,-3.658881144338019e-19
NIC,AIR,part_n_minor,5,-3.20725790375558e-19
NLD,AIR,part_n_minor,0,-0.07586359438635959
NLD,AIR,part_n_minor,1,0.1539606570805392
NLD,AIR,part_n_minor,2,-0.3210505988219724
NLD,AIR,part_n_minor,3,0.17742321018686627
NLD,AIR,part_n_minor,4,-0.0076942187108189775
NLD,AIR,part_n_minor,5,0.031282436231974714
NOR,AIR,part_n_minor,0,-0.06840143653355815
NOR,AIR,part_n_minor,1,0.21286313915917784
NOR,AIR,part_n_minor,2,-0.21774335875560355
NOR,AIR,part_n_minor,3,0.11227547092087461
NOR,AIR,part_n_minor,4,-0.23948969526941186
NOR,AIR,part_n_minor,5,0.2608495011001346
NPL,AIR,part_n_minor,0,-0.042036353808428656
NPL,AIR,part_n_minor,1,-0.34012818307099657
NPL,AIR,part_n_minor,2,0.1841029683730131
NPL,AIR,part_n_minor,3,0.18293136804754684
NPL,AIR,part_n_minor,4,0.13426186931583522
NPL,AIR,part_n_minor,5,-0.1529667556172308
NZL,AIR,part_n_minor,0,0.09711680692227966
NZL,AIR,part_n_minor,1,0.037449249039734595
NZL,AIR,part_n_minor,2,0.06309209470059653
NZL,AIR,part_n_minor,3,-0.0370807411270112
NZL,AIR,part_n_minor,4,-0.1974997646235249
NZL,AIR,part_n_minor,5,0.06390194089067408
PAK,AIR,part_n_minor,0,-0.333102727274318
PAK,AIR,part_n_minor,1,0.4470052971248983
PAK,AIR,part_n_minor,2,-0.3370858873843243
PAK,AIR,part_n_minor,3,0.08247050812312137
PAK,AIR,part_n_minor,4,-0.1170734295451525
PAK,AIR,part_n_minor,5,0.22740878152523755
PAN,AIR,part_n_minor,0,1.0
PER,AIR,part_n_minor,0,0.07338121577115861
PER,AIR,part_n_minor,1,-0.06835678847605489
PER,AIR,part_n_minor,2,-0.1876318382781027
PER,AIR,part_n_minor,3,0.20267084389218684
PER,AIR,part_n_minor,4,0.14142742261658064
PER,AIR,part_n_minor,5,0.054286567825616625
PHL,AIR,part_n_minor,0,0.023818469225090348
PHL,AIR,part_n_minor,1,0.07110981967489308
PHL,AIR,part_n_minor,2,-0.3829221341400509
PHL,AIR,part_n_minor,3,0.42741167490491233
PHL,AIR,part_n_minor,4,-0.23103939003744325
PHL,AIR,part_n_minor,5,0.04886030530353883
PNG,AIR,part_n_minor,0,0.14681457852380383
PNG,AIR,part_n_minor,1,-0.1736892275909287
PNG,AIR,part_n_minor,2,0.3824915386556017
PNG,AIR,part_n_minor,3,1.1722404912565537e-18
PNG,AIR,part_n_minor,4,0.7688637151349972
PNG,AIR,part_n_minor,5,1.4822235135203494e-18
POL,AIR,part_n_minor,0,0.1510589844933714
POL,AIR,part_n_minor,1,0.12543184534137874
POL,AIR,part_n_minor,2,-0.11878423009160913
POL,AIR,part_n_minor,3,0.19920466280456098
POL,AIR,part_n_minor,4,0.02753924476140229
POL,AIR,part_n_minor,5,-0.11398339852381403
PRT,AIR,part_n_minor,0,0.025376586223059973
PRT,AIR,part_n_minor,1,0.08933209025782528
PRT,AIR,part_n_minor,2,-0.2173353292879447
PRT,AIR,part_n_minor,3,-0.07859363554179644
PRT,AIR,part_n_minor,4,0.019133750965222313
PRT,AIR,part_n_minor,5,-0.013282669403190306
PRY,AIR,part_n_minor,0,-0.3102050893232087
PRY,AIR,part_n_minor,1,0.2675308850966369
PRY,AIR,part_n_minor,2,-0.2513073336437545
PRY,AIR,part_n_minor,3,0.2180148067250204
PRY,AIR,part_n_minor,4,0.012945589407734147
PRY,AIR,part_n_minor,5,0.06389931528526961
ROU,AIR,part_n_minor,0,0.24464559648089174
ROU,AIR,part_n_minor,1,-0.3372367604405784
ROU,AIR,part_n_minor,2,0.007635955261311452
ROU,AIR,part_n_minor,3,0.14617011294118612
ROU,AIR,part_n_minor,4,-0.22293255118719418
ROU,AIR,part_n_minor,5,0.07280394981441579
RUS,AIR,part_n_minor,0,0.03230550869392223
RUS,AIR,part_n_minor,1,0.030632489057149492
RUS,AIR,part_n_minor,2,-0.11932910193606246
RUS,AIR,part_n_minor,3,0.12399992681985339
RUS,AIR,part_n_minor,4,0.12826929031593293
RUS,AIR,part_n_minor,5,-0.12775283902141896
RWA,AIR,part_n_minor,0,0.1029732948411316
RWA,AIR,part_n_minor,1,0.12785985374500647
RWA,AIR,part_n_minor,2,-0.06340633613710321
RWA,AIR,part_n_minor,3,-0.22562062792447496
RWA,AIR,part_n_minor,4,0.20457808537341413
RWA,AIR,part_n_minor,5,0.045879144396473164
SAU,AIR,part_n_minor,0,0.07588041605347072
SAU,AIR,part_n_minor,1,-0.11627119309297056
SAU,AIR,part_n_minor,2,0.07778348890267985
SAU,AIR,part_n_minor,3,0.1075770751357519
SAU,AIR,part_n_minor,4,-0.24281097534412024
SAU,AIR,part_n_minor,5,0.0522033054026209
SDN,AIR,part_n_minor,0,-0.018238994850661543
SDN,AIR,part_n_minor,1,-0.282578674168122
SDN,AIR,part_n_minor,2,0.28577676189127865
SDN,AIR,part_n_minor,3,-0.02594952668339555
SDN,AIR,part_n_minor,4,-0.09356613211004684
SDN,AIR,part_n_minor,5,0.16746525298572817
SEN,AIR,part_n_minor,0,0.34932783670556844
SEN,AIR,part_n_minor,1,-0.31435886648951417
SEN,AIR,part_n_minor,2,0.16321342905081038
SEN,AIR,part_n_minor,3,-0.09445563119433022
SEN,AIR,part_n_minor,4,0.13804577813959681
SEN,AIR,part_n_minor,5,-0.48089726081972445
SGP,AIR,part_n_minor,0,0.07167178535851444
SGP,AIR,part_n_minor,1,0.014507691198697263
SGP,AIR,part_n_minor,2,0.001282129558911558
SGP,AIR,part_n_minor,3,-0.18209293151152053
SGP,AIR,part_n_minor,4,-0.059157268871160094
SGP,AIR,part_n_minor,5,0.2659698392802941
SLE,AIR,part_n_minor,0,-0.14595877371862254
SLE,AIR,part_n_minor,1,-0.018134845137155922
SLE,AIR,part_n_minor,2,0.10359907528182863
SLE,AIR,part_n_minor,3,0.12802511204227018
SLE,AIR,part_n_minor,4,-0.08188382225217039
SLE,AIR,part_n_minor,5,-0.053420177900612195
SLV,AIR,part_n_minor,0,-0.38501676025547943
SLV,AIR,part_n_minor,1,0.19404237301792843
SLV,AIR,part_n_minor,2,-0.24554882941103895
SLV,AIR,part_n_minor,3,0.2890204649407798
SLV,AIR,part_n_minor,4,-0.08428188239483847
SLV,AIR,part_n_minor,5,0.19466009989680644
SOM,AIR,part_n_minor,0,0.15191916561609187
SOM,AIR,part_n_minor,1,0.240161605612649
SOM,AIR,part_n_minor,2,0.0
SOM,AIR,part_n_minor,3,-2.917147193867991e-19
SOM,AIR,part_n_minor,4,-0.19244247751307966
SOM,AIR,part_n_minor,5,0.1924450998277167
SRB,AIR,part_n_minor,0,-0.009328713235119841
SRB,AIR,part_n_minor,1,-0.11656298556784273
SRB,AIR,part_n_minor,2,0.11899101382046018
SRB,AIR,part_n_minor,3,-0.2879230056973355
SRB,AIR,part_n_minor,4,0.6081801225963132
SRB,AIR,part_n_minor,5,-0.0744597078941244
SSD,AIR,part_n_minor,0,0.4971285793415231
SSD,AIR,part_n_minor,1,-0.1030274643191732
SSD,AIR,part_n_minor,2,0.18188042364334778
SSD,AIR,part_n_minor,3,-0.11345193740758228
SSD,AIR,part_n_minor,4,-0.08582725647775119
SSD,AIR,part_n_minor,5,-0.12224336968484247
SVK,AIR,part_n_minor,0,0.05496416622138513
SVK,AIR,part_n_minor,1,-0.0579857167951681
SVK,AIR,part_n_minor,2,0.14120245418494418
SVK,AIR,part_n_minor,3,0.03424564889791236
SVK,AIR,part_n_minor,4,-0.0907055849998142
SVK,AIR,part_n_minor,5,0.14211104031642105
SVN,AIR,part_n_minor,0,-0.011045213127392471
SVN,AIR,part_n_minor,1,-0.06047295965428761
SVN,AIR,part_n_minor,2,-2.769789486525162e-19
SVN,AIR,part_n_minor,3,-0.19943929523727633
SVN,AIR,part_n_minor,4,2.3243459661929306e-35
SVN,AIR,part_n_minor,5,0.19943929523727627
SWE,AIR,part_n_minor,0,-0.08832902687867297
SWE,AIR,part_n_minor,1,-0.12862696412128677
SWE,AIR,part_n_minor,2,0.4957717712740747
SWE,AIR,part_n_minor,3,-0.250037581205046
SWE,AIR,part_n_minor,4,0.08970694999715385
SWE,AIR,part_n_minor,5,-0.039826787622408814
SYR,AIR,part_n_minor,0,-0.11390011738981286
SYR,AIR,part_n_minor,1,-0.13219904022478202
SYR,AIR,part_n_minor,2,0.29410020314078494
SYR,AIR,part_n_minor,3,-0.34596859945863123
SYR,AIR,part_n_minor,4,0.30975231399369707
SYR,AIR,part_n_minor,5,-0.02476299187128107
TCD,AIR,part_n_minor,0,0.2913625350619619
TCD,AIR,part_n_minor,1,-0.3498123863583966
TCD,AIR,part_n_minor,2,-0.1032304628589559
TCD,AIR,part_n_minor,3,-0.08297316858389811
TCD,AIR,part_n_minor,4,0.08447063635130816
TCD,AIR,part_n_minor,5,0.3249286022552367
TGO,AIR,part_n_minor,0,-0.26597466815449533
TGO,AIR,part_n_minor,1,0.3056758025887922
TGO,AIR,part_n_minor,2,-0.1621066181497489
TGO,AIR,part_n_minor,3,-0.1172660505191359
TGO,AIR,part_n_minor,4,0.1944980163461394
TGO,AIR,part_n_minor,5,-0.16183111834398586
THA,AIR,part_n_minor,0,0.06152715360112113
THA,AIR,part_n_minor,1,-0.02495883068145129
THA,AIR,part_n_minor,2,0.24599337827936155
THA,AIR,part_n_minor,3,-0.091660584328576
THA,AIR,part_n_minor,4,0.056799890755607124
THA,AIR,part_n_minor,5,-0.25537954937277224
TJK,AIR,part_n_minor,0,0.019438468124665563
TJK,AIR,part_n_minor,1,0.1683724745315991
TJK,AIR,part_n_minor,2,-0.21578885066638342
TJK,AIR,part_n_minor,3,-0.09343622386476172
TJK,AIR,part_n_minor,4,0.4858155722421504
TJK,AIR,part_n_minor,5,-0.3671786393984923
TKM,AIR,part_n_minor,0,-1.913739106160424e-18
TKM,AIR,part_n_minor,1,-1.1009596622404463e-18
TKM,AIR,part_n_minor,2,-0.5140476537385866
TKM,AIR,part_n_minor,3,0.5808455203461137
TKM,AIR,part_n_minor,4,-1.6363357668687393e-18
TKM,AIR,part_n_minor,5,1.5636803540940606e-18
TON,AIR,part_n_minor,0,0.0
TON,AIR,part_n_minor,1,0.0
TON,AIR,part_n_minor,2,0.0
TON,AIR,part_n_minor,3,0.0
TON,AIR,part_n_minor,4,0.0
TON,AIR,part_n_minor,5,0.0
TTO,AIR,part_n_minor,0,-4.6395193676036466e-35
TTO,AIR,part_n_minor,1,1.0249602970553437e-18
TUN,AIR,part_n_minor,0,-0.12810370759394094
TUN,AIR,part_n_minor,1,0.21322304278270995
TUN,AIR,part_n_minor,2,-0.024251747285689133
TUN,AIR,part_n_minor,3,-0.08296200318626808
TUN,AIR,part_n_minor,4,0.18701992796357061
TUN,AIR,part_n_minor,5,0.013128149034917769
TUR,AIR,part_n_minor,0,-0.17928037440082487
TUR,AIR,part_n_minor,1,0.2496117997586625
TUR,AIR,part_n_minor,2,-0.23735286713542764
TUR,AIR,part_n_minor,3,0.06277525772666498
TUR,AIR,part_n_minor,4,0.06111512454827623
TUR,AIR,part_n_minor,5,0.1184333362243806
TZA,AIR,part_n_minor,0,-0.1373639671277551
TZA,AIR,part_n_minor,1,-0.054181341730961285
TZA,AIR,part_n_minor,2,0.37602123173832264
TZA,AIR,part_n_minor,3,-0.0368032026001245
TZA,AIR,part_n_minor,4,-0.3302266663585705
TZA,AIR,part_n_minor,5,0.06528013229382819
UGA,AIR,part_n_minor,0,-0.1479293741765862
UGA,AIR,part_n_minor,1,-0.047481540719979065
UGA,AIR,part_n_minor,2,0.010278524300978
UGA,AIR,part_n_minor,3,0.05602136155612401
UGA,AIR,part_n_minor,4,0.12803867758023094
UGA,AIR,part_n_minor,5,0.003945562074223119
UKR,AIR,part_n_minor,0,0.05812925154964825
UKR,AIR,part_n_minor,1,-0.19081435439940647
UKR,AIR,part_n_minor,2,-0.5181437038644872
UKR,AIR,part_n_minor,3,0.502466418470631
UKR,AIR,part_n_minor,4,-0.2351196157152402
UKR,AIR,part_n_minor,5,-0.5197683481434269
USA,AIR,part_n_minor,0,-0.008491435571613356
USA,AIR,part_n_minor,1,-0.07258455832298857
USA,AIR,part_n_minor,2,0.09687066114372464
USA,AIR,part_n_minor,3,-0.1857545379147544
USA,AIR,part_n_minor,4,-0.14993587543184522
USA,AIR,part_n_minor,5,-0.1823873832726802
UZB,AIR,part_n_minor,0,0.0
UZB,AIR,part_n_minor,1,-2.0276401638841851e-19
UZB,AIR,part_n_minor,2,-3.9792019730971337e-19
UZB,AIR,part_n_minor,3,0.0035372648773576098
UZB,AIR,part_n_minor,4,-4.554033330756535e-20
UZB,AIR,part_n_minor,5,0.009598657768234212
VEN,AIR,part_n_minor,0,-0.034361653609757584
VEN,AIR,part_n_minor,1,0.15599447845512582
VEN,AIR,part_n_minor,2,-0.03532082646197348
VEN,AIR,part_n_minor,3,-0.034072222550170464
VNM,AIR,part_n_minor,0,0.09258968441507474
VNM,AIR,part_n_minor,1,0.2660467422613081
VNM,AIR,part_n_minor,2,-0.4249184549417163
VNM,AIR,part_n_minor,3,0.08691719736231295
VNM,AIR,part_n_minor,4,0.19597042546463642
VNM,AIR,part_n_minor,5,-0.17142521907734287
YEM,AIR,part_n_minor,0,0.2462174420064973
YEM,AIR,part_n_minor,1,-0.35640854271476125
YEM,AIR,part_n_minor,2,0.3900334305558457
YEM,AIR,part_n_minor,3,-0.2165149791088691
YEM,AIR,part_n_minor,4,0.13096979056914754
YEM,AIR,part_n_minor,5,-0.05770394960388301
ZAF,AIR,part_n_minor,0,-0.39587872811613306
ZAF,AIR,part_n_minor,1,0.008658895410595287
ZAF,AIR,part_n_minor,2,0.31194921262843966
ZAF,AIR,part_n_minor,3,0.002124578722822369
ZAF,AIR,part_n_minor,4,-0.3033926456248497
ZAF,AIR,part_n_minor,5,0.04774239712050015
ZMB,AIR,part_n_minor,0,-0.20302842466401894
ZMB,AIR,part_n_minor,1,-0.09650886485883187
ZMB,AIR,part_n_minor,2,0.24293375556943367
ZMB,AIR,part_n_minor,3,-0.019352124439425394
ZMB,AIR,part_n_minor,4,-0.08701138262594131
ZMB,AIR,part_n_minor,5,0.05326899536020461
ZWE,AIR,part_n_minor,0,-0.21222769805101785
ZWE,AIR,part_n_minor,1,0.0854018585305035
ZWE,AIR,part_n_minor,2,0.1290342004040917
ZWE,AIR,part_n_minor,3,-0.10978085262917854
ZWE,AIR,part_n_minor,4,-0.04550100785392877
ZWE,AIR,part_n_minor,5,-0.13324072179434612
AFG,AIR,part_n_war,0,-0.06229867559021756
AFG,AIR,part_n_war,1,0.06269565904308605
AFG,AIR,part_n_war,2,-0.14199116769085537
AFG,AIR,part_n_war,3,0.20011132220705324
AFG,AIR,part_n_war,4,-0.11873141162963585
AFG,AIR,part_n_war,5,0.13756612421978465
AGO,AIR,part_n_war,0,0.1639097339359781
AGO,AIR,part_n_war,1,0.010499462635420221
AGO,AIR,part_n_war,2,-0.2590753155127433
AGO,AIR,part_n_war,3,-0.027180742423468813
AGO,AIR,part_n_war,4,0.1276907214100292
AGO,AIR,part_n_war,5,0.22359289734359272
ALB,AIR,part_n_war,0,-0.3112676388072073
ALB,AIR,part_n_war,1,0.39949169855858035
ALB,AIR,part_n_war,2,-0.1437680423827808
ALB,AIR,part_n_war,3,-0.07484321037445694
ALB,AIR,part_n_war,4,-0.10731639173875536
ALB,AIR,part_n_war,5,0.05490576411518185
ARE,AIR,part_n_war,0,-0.11551105307502986
ARE,AIR,part_n_war,1,0.07425665210642743
ARE,AIR,part_n_war,2,-0.03616381596233732
ARE,AIR,part_n_war,3,0.0711958833970336
ARE,AIR,part_n_war,4,0.14057805739678478
ARE,AIR,part_n_war,5,-0.04414507461743085
ARG,AIR,part_n_war,0,-0.3797755772358496
ARG,AIR,part_n_war,1,0.22048736814936046
ARG,AIR,part_n_war,2,-0.14886509508584514
ARM,AIR,part_n_war,0,-0.2650842566210126
ARM,AIR,part_n_war,1,0.4764267731008001
ARM,AIR,part_n_war,2,-0.1719231590058089
ARM,AIR,part_n_war,3,0.05629602812153855
ARM,AIR,part_n_war,4,0.17618980941541235
ARM,AIR,part_n_war,5,-0.5155753207657229
AUS,AIR,part_n_war,0,0.36625563679502304
AUS,AIR,part_n_war,1,-0.18767311305507975
AUS,AIR,part_n_war,2,0.12258084424453373
AUS,AIR,part_n_war,3,-0.27449079570048995
AUS,AIR,part_n_war,4,0.21387829961057636
AUS,AIR,part_n_war,5,0.053168528055835974
AUT,AIR,part_n_war,0,-0.3906453781640594
AUT,AIR,part_n_war,1,0.08907877461864579
AUT,AIR,part_n_war,2,-0.2773045632788413
AUT,AIR,part_n_war,3,0.2836317791698075
AUT,AIR,part_n_war,4,0.08958023568658946
AUT,AIR,part_n_war,5,0.06812482418284918
AZE,AIR,part_n_war,0,0.21275729086725212
AZE,AIR,part_n_war,1,-0.26673266171278465
AZE,AIR,part_n_war,2,0.35411252865361015
AZE,AIR,part_n_war,3,-0.22098139437291586
AZE,AIR,part_n_war,4,-0.12290034043701839
AZE,AIR,part_n_war,5,0.12442885768792322
BDI,AIR,part_n_war,0,1.4574405792232858e-19
BDI,AIR,part_n_war,1,4.45516318376447e-19
BDI,AIR,part_n_war,2,-2.2909622057022014e-19
BDI,AIR,part_n_war,3,2.343244592797994e-20
BDI,AIR,part_n_war,4,4.111132389743296e-19
BDI,AIR,part_n_war,5,-5.555736370939677e-19
BEL,AIR,part_n_war,0,0.08847404062066122
BEL,AIR,part_n_war,1,0.18327281812175947
BEL,AIR,part_n_war,2,0.2749649892996598
BEL,AIR,part_n_war,3,-0.25835372829202
BEL,AIR,part_n_war,4,-0.15236334302012328
BEL,AIR,part_n_war,5,0.150619740688925
BEN,AIR,part_n_war,0,-0.35235570410798794
BEN,AIR,part_n_war,1,-0.12264914047845579
BEN,AIR,part_n_war,2,0.2982945597714911
BEN,AIR,part_n_war,3,-0.14914727988574553
BEN,AIR,part_n_war,4,5.149952834252928e-19
BEN,AIR,part_n_war,5,1.568319255417799e-35
BFA,AIR,part_n_war,0,-0.18577354026733622
BFA,AIR,part_n_war,1,0.24461086297815238
BFA,AIR,part_n_war,2,-0.10216659458895684
BFA,AIR,part_n_war,3,-0.19443194103997155
BFA,AIR,part_n_war,4,0.31486898788427475
BFA,AIR,part_n_war,5,-0.21442849896150035
BGD,AIR,part_n_war,0,-0.11308892108208343
BGD,AIR,part_n_war,1,0.09682812526283824
BGD,AIR,part_n_war,2,0.060298149741514796
BGD,AIR,part_n_war,3,0.06742383191624232
BGD,AIR,part_n_war,4,-0.14229412170406464
BGD,AIR,part_n_war,5,0.04150690681442156
BGR,AIR,part_n_war,0,0.3304136058179865
BGR,AIR,part_n_war,1,-0.02467088787390402
BGR,AIR,part_n_war,2,0.08894167966264471
BGR,AIR,part_n_war,3,0.01580187430055756
BGR,AIR,part_n_war,4,-0.1273208243891035
BGR,AIR,part_n_war,5,0.1846817196248302
BHR,AIR,part_n_war,0,-0.06253245247677876
BHR,AIR,part_n_war,1,0.025398947732099122
BHR,AIR,part_n_war,2,0.06712272738071151
BHR,AIR,part_n_war,3,-0.2559172579746344
BHR,AIR,part_n_war,4,0.09057452804352313
BHR,AIR,part_n_war,5,-0.020795399322474182
BIH,AIR,part_n_war,0,0.0
BIH,AIR,part_n_war,1,0.0
BIH,AIR,part_n_war,2,0.0
BIH,AIR,part_n_war,3,0.0092083722952039
BIH,AIR,part_n_war,4,2.697679553650161e-19
BIH,AIR,part_n_war,5,-0.40684385272803003
BTN,AIR,part_n_war,0,0.0
BTN,AIR,part_n_war,1,0.0
BTN,AIR,part_n_war,2,0.0
BTN,AIR,part_n_war,3,0.0
BTN,AIR,part_n_war,4,0.0
BTN,AIR,part_n_war,5,-0.5000000000000001
CAN,AIR,part_n_war,0,0.06856017242092863
CAN,AIR,part_n_war,1,0.008592406961861462
CAN,AIR,part_n_war,2,-0.18685075019092226
CAN,AIR,part_n_war,3,0.0557325452719786
CAN,AIR,part_n_war,4,0.06387340886059344
CAN,AIR,part_n_war,5,0.14180761370383788
CHE,AIR,part_n_war,0,-0.20374431681107144
CHE,AIR,part_n_war,1,-0.0431274906331848
CHE,AIR,part_n_war,2,-1.3799167975427552e-19
CHE,AIR,part_n_war,3,-0.184327793419704
CHE,AIR,part_n_war,4,-0.001504382731319581
CHE,AIR,part_n_war,5,0.3276598971344716
CHN,AIR,part_n_war,0,0.13392216784024563
CHN,AIR,part_n_war,1,0.10237546146780059
CHN,AIR,part_n_war,2,0.013270420992081594
CHN,AIR,part_n_war,3,-0.3432802510463925
CHN,AIR,part_n_war,4,0.27140036535906165
CHN,AIR,part_n_war,5,0.016851275585683622
CIV,AIR,part_n_war,0,-0.3409770698687279
CIV,AIR,part_n_war,1,0.18307135373770647
CIV,AIR,part_n_war,2,-0.15366750004394178
CIV,AIR,part_n_war,3,0.24383267906962697
CIV,AIR,part_n_war,4,-0.12828560466160818
CIV,AIR,part_n_war,5,0.36892075616255404
CMR,AIR,part_n_war,0,-0.006018913494199584
CMR,AIR,part_n_war,1,0.4416969105178826
CMR,AIR,part_n_war,2,-0.3355282039036991
CMR,AIR,part_n_war,3,0.20947063346592645
CMR,AIR,part_n_war,4,0.05710521844669065
CMR,AIR,part_n_war,5,-0.35248966165081247
COD,AIR,part_n_war,0,0.08381980355118246
COD,AIR,part_n_war,1,0.1556162178352366
COD,AIR,part_n_war,2,-0.4075857236819172
COD,AIR,part_n_war,3,0.25396666360139525
COD,AIR,part_n_war,4,-0.05943144263876197
COD,AIR,part_n_war,5,0.12598111844960633
COG,AIR,part_n_war,0,0.29270786233420965
COG,AIR,part_n_war,1,0.29273570947160527
COG,AIR,part_n_war,2,-0.2927652530009787
COG,AIR,part_n_war,3,-8.766494049190988e-19
COG,AIR,part_n_war,4,-7.542585340927707e-21
COG,AIR,part_n_war,5,-0.2704348444357608
COL,AIR,part_n_war,0,-0.2830120932536126
COL,AIR,part_n_war,1,0.2414700718956192
COL,AIR,part_n_war,2,-0.1843294493422637
COL,AIR,part_n_war,3,0.3992322649138458
COL,AIR,part_n_war,4,-0.32039590329971385
COL,AIR,part_n_war,5,0.08225286062643243
CUB,AIR,part_n_war,0,-0.02171382392162608
CZE,AIR,part_n_war,0,-0.35278517454529257
CZE,AIR,part_n_war,1,0.3158997357562184
CZE,AIR,part_n_war,2,-0.07101487396550153
CZE,AIR,part_n_war,3,0.31338824928721276
CZE,AIR,part_n_war,4,-0.24803025917403856
CZE,AIR,part_n_war,5,0.03877121338581425
DEU,AIR,part_n_war,0,0.3041782531182427
DEU,AIR,part_n_war,1,-0.11873833016377797
DEU,AIR,part_n_war,2,0.2978924744458009
DEU,AIR,part_n_war,3,-0.4002026714569983
DEU,AIR,part_n_war,4,0.10798349337307006
DEU,AIR,part_n_war,5,-0.09916568165475653
DJI,AIR,part_n_war,0,0.17530021524370662
DJI,AIR,part_n_war,1,-2.7420890440673698e-19
DJI,AIR,part_n_war,2,-0.00438521052724504
DJI,AIR,part_n_war,3,5.018195292432204e-19
DJI,AIR,part_n_war,4,-7.396613972785612e-19
DJI,AIR,part_n_war,5,-0.00419636905583956
DNK,AIR,part_n_war,0,0.33301403196938867
DNK,AIR,part_n_war,1,-0.14118931195352794
DNK,AIR,part_n_war,2,-0.08707129664110243
DNK,AIR,part_n_war,3,0.05698378406065093
DNK,AIR,part_n_war,4,-0.23707061126683737
DNK,AIR,part_n_war,5,0.3870718074046781
DOM,AIR,part_n_war,0,0.43097114515196916
DOM,AIR,part_n_war,1,-0.09417504776229611
DOM,AIR,part_n_war,2,-0.12915053581702537
DOM,AIR,part_n_war,3,-0.21117898254918135
DOM,AIR,part_n_war,4,0.4320078727863207
DOM,AIR,part_n_war,5,-0.33667216409763084
DZA,AIR,part_n_war,0,0.2016111797249661
DZA,AIR,part_n_war,1,-0.031020472121769626
DZA,AIR,part_n_war,2,-0.3026667910044374
DZA,AIR,part_n_war,3,0.08628182613655028
DZA,AIR,part_n_war,4,-0.028922517205407974
DZA,AIR,part_n_war,5,-0.42248765694927976
EGY,AIR,part_n_war,0,0.1093411598528527
EGY,AIR,part_n_war,1,-0.3184040640716736
EGY,AIR,part_n_war,2,0.25787001045600255
EGY,AIR,part_n_war,3,-0.08367618633426549
EGY,AIR,part_n_war,4,0.03633357847467129
EGY,AIR,part_n_war,5,0.16621275385607326
ERI,AIR,part_n_war,0,0.03364023811561754
ERI,AIR,part_n_war,1,-0.14902930571927944
ERI,AIR,part_n_war,2,0.3523691863717036
ERI,AIR,part_n_war,3,-0.15794051748406754
ERI,AIR,part_n_war,4,0.14881334389827514
ERI,AIR,part_n_war,5,-0.11242690672844026
ESP,AIR,part_n_war,0,-0.05811930296070932
ESP,AIR,part_n_war,1,-0.08240125772717403
ESP,AIR,part_n_war,2,0.17473314843715942
ESP,AIR,part_n_war,3,-0.16979850421085194
